po_number,facility_name,manufacturer_name,entity_vendor_legal_name,vendor_name,order_date,appointment_date,expiry_date,po_state,item_id,name,uom_text,upc,bucket_type,units_ordered,remaining_quantity,landing_rate,cost_price,margin_percentage,cess_value,sgst_value,igst_value,cgst_value,tax_value,total_amount,mrp
1177810171561,Super Store Dasna 2 - Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:46:32+00:00,2024-12-02 12:00:00+00:00,2024-12-02T18:29:59Z,Scheduled,10164921,Sleepy Owl Vietnamese Coffee,230 ml,8906144491808,,144,144,112,100,30,0,6,12,6,12,16128,160
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10046276,Sleepy Owl Classic Cold Coffee Made with Cold Brew,200 ml,8908012230007,,12,12,87.5,78.12,30,0,6,12,6,12,1050,125
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10099863,Sleepy Owl Hazelnut Cold Coffee Made with Cold Brew(Outer Cartoon),200 ml,8908012230243,,48,48,87.5,78.12,30,0,6,12,6,12,4200,125
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10108817,Sleepy Owl French Vanilla 100% Arabica Instant Flavoured Coffee(Tin),100 g,8906144490467,,24,24,416.5,352.97,30,0,9,18,9,18,9996,595
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10111452,Sleepy Owl Salted Caramel Cold Coffee Can(Can),230 ml,8906144490665,A,24,24,87.5,78.12,30,0,6,12,6,12,2100,125
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10111476,Sleepy Owl Hazelnut Cold Coffee Can(Can),230 ml,8906144490658,A,72,72,87.5,78.12,30,0,6,12,6,12,6300,125
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10111477,Sleepy Owl Classic Cold Coffee Can(Can),230 ml,8906144490634,A,24,24,87.5,78.12,30,0,6,12,6,12,2100,125
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10145576,Sleepy Owl Assorted Pack of 10 Instant Coffee Travel Pack,1 pack (2 x 10 g),8906144490726,A,76,76,70,59.32,30,0,9,18,9,18,5320,100
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10154091,Sleepy Owl French Vanilla Cold Coffee Can,230 ml,8906144491648,A,48,48,87.5,78.12,30,0,6,12,6,12,4200,125
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10164918,Sleepy Owl Cold Brew Coffee,230 ml,8906144491839,,24,24,136.5,115.68,30,0,9,18,9,18,3276,195
2295810028387,Bengaluru B4 - Feeder Warehouse,Sleepy Owl Coffee Pvt. Ltd.,HANDS ON TRADES PRIVATE LIMITED,Sleepy Owl Coffee Private Limited,2024-11-28 05:48:15+00:00,,2024-12-08T18:29:59Z,Created,10164921,Sleepy Owl Vietnamese Coffee,230 ml,8906144491808,,24,24,112,100,30,0,6,12,6,12,2688,160
